Incident energy ; JENDL/AD-2017 ; JEFF-4.0 ; ENDF/B-VIII.0 ; TENDL-2019
Incident energy ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E)
2.0E-4 ; 5.5073250429755705 ; 2.3474058586841177E-20 ; 5.392217 ; 5.500411804502911
2.035241E-4 ; 5.458520470539742 ; 2.3301094711708524E-20 ; 5.347809205056 ; 5.45207465
2.039539E-4 ; 5.452568254304982 ; 2.328E-20 ; 5.342393220757333 ; 5.446453298827961
2.090701E-4 ; 5.381715 ; 2.3041623555561888E-20 ; 5.2779230977493325 ; 5.379538555071822
2.100819E-4 ; 5.369619467126855 ; 2.299448128464158E-20 ; 5.265173230570667 ; 5.36630523
2.109722E-4 ; 5.358976402373978 ; 2.2953E-20 ; 5.253954405951999 ; 5.355202017071672
2.16853E-4 ; 5.288674554458985 ; 2.2693784043637565E-20 ; 5.179849425813333 ; 5.2818607
2.18232E-4 ; 5.2721893401556965 ; 2.2633E-20 ; 5.162472407786667 ; 5.2654620406832295
2.1875E-4 ; 5.265996924630603 ; 2.2611341078871327E-20 ; 5.155945 ; 5.259302138198758
2.238404E-4 ; 5.205143889902933 ; 2.23984982755636E-20 ; 5.099554499008 ; 5.19876861
2.257417E-4 ; 5.182414855853012 ; 2.2319E-20 ; 5.078492252517334 ; 5.177209088184212
2.30612E-4 ; 5.124193 ; 2.2125893357363545E-20 ; 5.02453997824 ; 5.121983011763116
2.310549E-4 ; 5.119622658057538 ; 2.21083324407827E-20 ; 5.019633614714667 ; 5.11696081
2.335097E-4 ; 5.09429126180476 ; 2.2011E-20 ; 4.992439798543999 ; 5.090418533117797
2.375E-4 ; 5.05311484398357 ; 2.1861027926773113E-20 ; 4.948236 ; 5.047273817685561
2.384999E-4 ; 5.042796747554878 ; 2.182344752529464E-20 ; 4.938398477184 ; 5.0364625
2.41545E-4 ; 5.011373969842099 ; 2.1709E-20 ; 4.908439240533333 ; 5.005067340738649
2.461869E-4 ; 4.963473607993569 ; 2.1544253010743634E-20 ; 4.8627698764373335 ; 4.95720908
2.498569E-4 ; 4.925602406980169 ; 2.1414E-20 ; 4.826662556970666 ; 4.9211292686392865
2.541195E-4 ; 4.8816160905115815 ; 2.1270226055199527E-20 ; 4.7847249384533335 ; 4.8792236
2.543736E-4 ; 4.878994 ; 2.1261655474011094E-20 ; 4.782224973909334 ; 4.876841604229098
