Incident energy ; JENDL/AD-2017 ; TENDL-2019 ; ENDF/B-VIII.0 ; BROND-3.1 ; JEFF-4.0
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
4.792207E-4 ; 3.9471045130436437E-4 ;  ;  ;  ; 3.94194E-4
4.946653E-4 ; 3.883649899107969E-4 ;  ;  ;  ; 3.87967E-4
5.053618E-4 ; 3.839703E-4 ;  ;  ;  ; 3.838541487766625E-4
5.106053E-4 ; 3.821109928232606E-4 ;  ;  ;  ; 3.81838E-4
5.270614E-4 ; 3.7627577878089527E-4 ;  ;  ;  ; 3.75805E-4
5.440453E-4 ; 3.7025341067580805E-4 ;  ;  ;  ; 3.69867E-4
5.574328E-4 ; 3.655063E-4 ;  ;  ;  ; 3.654049581151832E-4
5.615791E-4 ; 3.642373911844641E-4 ;  ;  ;  ; 3.64023E-4
5.796754E-4 ; 3.5869930792985596E-4 ;  ;  ;  ; 3.58271E-4
5.983575E-4 ; 3.5298194995220776E-4 ;  ;  ;  ; 3.52609E-4
6.148689E-4 ; 3.479289E-4 ;  ;  ;  ; 3.4783748336739037E-4
6.176389E-4 ; 3.47197284876796E-4 ;  ;  ;  ; 3.47037E-4
6.375445E-4 ; 3.419397982354789E-4 ;  ;  ;  ; 3.41553E-4
6.580886E-4 ; 3.3651367034644847E-4 ;  ;  ;  ; 3.36155E-4
6.782232E-4 ; 3.311957E-4 ;  ;  ;  ; 3.3111119213360236E-4
6.792978E-4 ; 3.309507480346871E-4 ;  ;  ;  ; 3.30842E-4
7.011875E-4 ; 3.259610541624453E-4 ;  ;  ;  ; 3.25613E-4
7.237857E-4 ; 3.2080985976217055E-4 ;  ;  ;  ; 3.20466E-4
7.471089E-4 ; 3.154934037065339E-4 ;  ;  ;  ; 3.154E-4
7.481052E-4 ; 3.152663E-4 ;  ;  ;  ; 3.151936908988214E-4
7.711871E-4 ; 3.107255296357798E-4 ;  ;  ;  ; 3.10414E-4
7.960378E-4 ; 3.058367933493335E-4 ;  ;  ;  ; 3.05508E-4
8.216929E-4 ; 3.00789812044887E-4 ;  ;  ;  ; 3.00678E-4
8.251877E-4 ; 3.001023E-4 ;  ;  ;  ; 3.0005065950351425E-4
8.48171E-4 ; 2.9620025223875857E-4 ;  ;  ;  ; 2.95925E-4
8.755063E-4 ; 2.915593326942257E-4 ;  ;  ;  ; 2.91246E-4
9.037186E-4 ; 2.8676951826137786E-4 ;  ;  ;  ; 2.86641E-4
9.102125E-4 ; 2.85667E-4 ;  ;  ;  ; 2.8563053306209337E-4
9.328441E-4 ; 2.8235103038593386E-4 ;  ;  ;  ; 2.82109E-4
9.629039E-4 ; 2.779466849837128E-4 ;  ;  ;  ; 2.77649E-4
9.939369E-4 ; 2.7339974685148557E-4 ;  ;  ;  ; 2.73258E-4
0.001003998 ; 2.719256E-4 ;  ;  ;  ; 2.7190096011364874E-4
0.0010259654 ; 2.691478702717281E-4 ;  ;  ;  ; 2.68938E-4
0.0010590308 ; 2.6496682269408115E-4 ;  ;  ;  ; 2.64685E-4
