Incident energy ; ENDF/B-VIII.0 ; JEFF-4.0 ; JENDL/AD-2017 ; TENDL-2019
Incident energy ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E)
1.0625E-4 ; 4.937015 ; 4.94271107173606 ; 9.508556176490117 ; 4.934858279700017
1.079238E-4 ; 4.899763175008 ; 4.90377087 ; 9.438005146046795 ; 4.895980353671295
1.079243E-4 ; 4.899752047088 ; 4.903759777865831 ; 9.437984070939123 ; 4.89596874
1.114015E-4 ; 4.82236404024 ; 4.82662064 ; 9.291419342143852 ; 4.81895297
1.125E-4 ; 4.797916 ; 4.803383621539147 ; 9.245117330588116 ; 4.79575311377576
1.149918E-4 ; 4.746897092704 ; 4.75067356 ; 9.140087423993137 ; 4.743127349788906
1.149923E-4 ; 4.746886855344 ; 4.750663474773985 ; 9.140066348885465 ; 4.74311679
1.160784E-4 ; 4.724649261952 ; 4.7287563468233715 ; 9.094287 ; 4.721244700067476
1.186973E-4 ; 4.671028017744 ; 4.67593195 ; 8.999000327898731 ; 4.66850479
1.1875E-4 ; 4.669949 ; 4.6749183419448945 ; 8.997082878733153 ; 4.667492803025694
1.225227E-4 ; 4.598571930527999 ; 4.60235593 ; 8.859816076703119 ; 4.595046441394443
1.225232E-4 ; 4.598562470848 ; 4.602346760227699 ; 8.8597978845858 ; 4.59503684
1.25E-4 ; 4.551703 ; 4.55692337615597 ; 8.769681412227015 ; 4.549686109373052
1.264709E-4 ; 4.526777246272 ; 4.52994774 ; 8.716163841493596 ; 4.52275362
1.280388E-4 ; 4.500207738304 ; 4.502528439128781 ; 8.659117 ; 4.495378172156805
1.305468E-4 ; 4.457707370944 ; 4.45866875 ; 8.58034769818915 ; 4.451588629972524
1.305473E-4 ; 4.457698897984 ; 4.458660412591518 ; 8.580331994580336 ; 4.4515799
1.347536E-4 ; 4.3864192746879995 ; 4.38852113 ; 8.448223815071973 ; 4.38155282
1.375E-4 ; 4.339879 ; 4.344852389797831 ; 8.361967032578622 ; 4.337953919179445
1.390965E-4 ; 4.31628119736 ; 4.31946747 ; 8.311825409635631 ; 4.312609597463739
1.39097E-4 ; 4.31627380688 ; 4.319459889166927 ; 8.311809706026818 ; 4.31260166
1.412315E-4 ; 4.28472384776 ; 4.2870973127781 ; 8.244771 ; 4.280290849018677
1.435787E-4 ; 4.250029978448 ; 4.25150985 ; 8.181136380666707 ; 4.24476031
1.48206E-4 ; 4.181634042239999 ; 4.18461202 ; 8.055686280956014 ; 4.177969497039413
1.482065E-4 ; 4.18162665176 ; 4.18460512733385 ; 8.055672725524152 ; 4.17796228
1.5E-4 ; 4.155117 ; 4.159881133853177 ; 8.007049391434915 ; 4.153277837689569
1.529818E-4 ; 4.11623194256 ; 4.11877603 ; 7.926210217982284 ; 4.11223849
1.557836E-4 ; 4.079694229119999 ; 4.081946833845125 ; 7.850251 ; 4.075468213193332
1.579122E-4 ; 4.051935582239999 ; 4.05396674 ; 7.800436999277327 ; 4.047532881902493
1.579127E-4 ; 4.051929061839999 ; 4.053960472867249 ; 7.800425298159051 ; 4.04752632
1.625E-4 ; 3.992107 ; 3.9964620367361703 ; 7.693072218428185 ; 3.990119875883844
1.630007E-4 ; 3.986290227904 ; 3.99018613 ; 7.681354718587049 ; 3.98385401
1.68254E-4 ; 3.9252611708799994 ; 3.92740017 ; 7.5584157493131485 ; 3.9211685062977275
1.682545E-4 ; 3.9252553622399993 ; 3.9273944717641744 ; 7.5584040481948715 ; 3.92116254
1.718351E-4 ; 3.883658529472 ; 3.8865882653688817 ; 7.47461 ; 3.880421628724476
1.736758E-4 ; 3.8622746021759995 ; 3.86561078 ; 7.437425786973392 ; 3.85947771
1.75E-4 ; 3.846891 ; 3.851220714947564 ; 7.410675455637578 ; 3.845110672253743
1.792731E-4 ; 3.8023000050320004 ; 3.80478499 ; 7.324354023202093 ; 3.798749254799028
1.792736E-4 ; 3.8022947873920003 ; 3.804779808990289 ; 7.324343922638984 ; 3.79874383
1.8505E-4 ; 3.7420164359999997 ; 3.74492464 ; 7.207654137162319 ; 3.73898445
1.875E-4 ; 3.71645 ; 3.720717207112125 ; 7.158161377932032 ; 3.7148157570048954
1.895404E-4 ; 3.697186501984 ; 3.7005568617797078 ; 7.116943 ; 3.6946876748876667
1.910139E-4 ; 3.6832751295440005 ; 3.68599782 ; 7.091248628248257 ; 3.6801519323863254
1.910144E-4 ; 3.6832704090240003 ; 3.685993109225371 ; 7.091239909425132 ; 3.680147
1.971691E-4 ; 3.6251636401360003 ; 3.6280063 ; 6.983916428040369 ; 3.62225301
2.0E-4 ; 3.598437 ; 3.6025742419411437 ; 6.934552195266696 ; 3.5968616633870965
2.035236E-4 ; 3.5688062489173333 ; 3.57091915 ; 6.8731089049345355 ; 3.5652572446774196
2.035241E-4 ; 3.5688020443040003 ; 3.5709148667985606 ; 6.873100186111412 ; 3.56525276
2.090701E-4 ; 3.5221644732106667 ; 3.5234055964327644 ; 6.776391 ; 3.5178195416676323
2.100819E-4 ; 3.5136560176693337 ; 3.51473811 ; 6.761161042531069 ; 3.50916593
2.168525E-4 ; 3.4567205076 ; 3.4594332 ; 6.659247670284423 ; 3.453949567656511
2.16853E-4 ; 3.4567163029866665 ; 3.4594293056197136 ; 6.659240144114493 ; 3.45394549
2.1875E-4 ; 3.440764 ; 3.4446540268149226 ; 6.630685855402727 ; 3.43919387024444
2.238404E-4 ; 3.4031325053440002 ; 3.40500612 ; 6.554063424586504 ; 3.39960945
2.30612E-4 ; 3.35307250432 ; 3.3547135106298867 ; 6.452135 ; 3.3493973766266545
2.310544E-4 ; 3.3498020003840003 ; 3.35142781 ; 6.446386775200323 ; 3.3461169375486866
2.310549E-4 ; 3.349798304064 ; 3.3514242690766234 ; 6.446380278562891 ; 3.34611323
2.375E-4 ; 3.302152 ; 3.3057810585683964 ; 6.362637322739209 ; 3.3005431266433845
2.384999E-4 ; 3.29558705656 ; 3.29869992 ; 6.349645347203051 ; 3.29347333
2.461864E-4 ; 3.24512057216 ; 3.24679431 ; 6.249772539963638 ; 3.2416508610055934
2.461869E-4 ; 3.2451172893600004 ; 3.2467910904672825 ; 6.249766043326207 ; 3.24164749
2.541195E-4 ; 3.1930350108000005 ; 3.19571256 ; 6.146695591142852 ; 3.19065079
2.543736E-4 ; 3.19136669184 ; 3.194152412558273 ; 6.143394 ; 3.1890931421704676
2.5625E-4 ; 3.179047 ; 3.182631512677688 ; 6.122348601032434 ; 3.177590700661872
2.623094E-4 ; 3.1434048012800004 ; 3.14542743 ; 6.054387350497331 ; 3.14044622502918
2.623099E-4 ; 3.143401860213334 ; 3.1454245026758625 ; 6.054381742578187 ; 3.14044316
2.70762E-4 ; 3.0936854810666667 ; 3.09594043 ; 5.959584355766332 ; 3.09103839
2.75E-4 ; 3.068757 ; 3.072281193505306 ; 5.9120516330928385 ; 3.067417067752186
2.794882E-4 ; 3.044926692650667 ; 3.04722518 ; 5.8617127076791595 ; 3.0424012068478348
2.794887E-4 ; 3.0449240378773337 ; 3.0472225183868886 ; 5.861707099760014 ; 3.04239842
2.805835E-4 ; 3.0391111461866664 ; 3.0413946503191136 ; 5.849428 ; 3.0365798941947877
2.884944E-4 ; 2.997107853461333 ; 2.99928314 ; 5.772837263763213 ; 2.99453589
2.9375E-4 ; 2.969203 ; 2.9726064168951796 ; 5.721954270252227 ; 2.9679019360454064
2.977922E-4 ; 2.9497025648639994 ; 2.95208875 ; 5.6828190171184065 ; 2.9474171638642543
2.977927E-4 ; 2.949700152757333 ; 2.9520863299656113 ; 5.682814176282583 ; 2.94741463
3.073882E-4 ; 2.9034094137173336 ; 2.90564345 ; 5.589913695988295 ; 2.90104621
3.094939E-4 ; 2.8932510677013332 ; 2.8959253087723456 ; 5.569527 ; 2.8913436539916426
3.125E-4 ; 2.878749 ; 2.8820516779871195 ; 5.544404256863587 ; 2.87749227268532
3.172949E-4 ; 2.857610267792 ; 2.85992245 ; 5.504332056649096 ; 2.8553985338789976
3.172954E-4 ; 2.8576080634986667 ; 2.859920249632745 ; 5.5043278780217815 ; 2.85539623
3.275194E-4 ; 2.812534673418667 ; 2.81492714 ; 5.418883306707893 ; 2.8104753
3.3125E-4 ; 2.796088 ; 2.7992724249942214 ; 5.387705732593692 ; 2.794845701454163
3.380748E-4 ; 2.7684517458773334 ; 2.77063352 ; 5.330669141210375 ; 2.766252744783486
3.380753E-4 ; 2.768449721184 ; 2.7706315193491893 ; 5.330664962583061 ; 2.76625065
3.413832E-4 ; 2.7550547550293336 ; 2.7573956137138453 ; 5.30302 ; 2.7530359818227215
3.489689E-4 ; 2.724337322592 ; 2.72704294 ; 5.248296581507941 ; 2.72273201
3.5E-4 ; 2.720162 ; 2.7231089040458625 ; 5.2408582018189005 ; 2.7188042875143372
3.602157E-4 ; 2.6833939249786667 ; 2.68413215 ; 5.167161901373415 ; 2.6798900846273326
3.602162E-4 ; 2.683392125392 ; 2.684130330930002 ; 5.167158294361636 ; 2.67988818
3.718232E-4 ; 2.6416165205119997 ; 2.64190244 ; 5.0834251229420815 ; 2.63772809
3.765583E-4 ; 2.624574074861333 ; 2.6254759504382768 ; 5.049266 ; 2.621327976833642
3.838065E-4 ; 2.5984865467066665 ; 2.60033129 ; 5.004129938658846 ; 2.5962236917599593
3.83807E-4 ; 2.5984847471199997 ; 2.6003296360550787 ; 5.004126825053995 ; 2.59622196
3.875E-4 ; 2.585193 ; 2.5881135988649557 ; 4.981129739635149 ; 2.58402554031179
3.961743E-4 ; 2.558201816805333 ; 2.55941997 ; 4.9271130545420805 ; 2.55537799
4.089424E-4 ; 2.5184722563626663 ; 2.51914665 ; 4.847603418382759 ; 2.515169364573563
4.089429E-4 ; 2.518470700549333 ; 2.519145146167768 ; 4.8476003047779095 ; 2.51516779
4.153577E-4 ; 2.4985102378079995 ; 2.4998515801676313 ; 4.807654 ; 2.4959052270983215
4.221201E-4 ; 2.477468173637333 ; 2.47951255 ; 4.7713037219444265 ; 2.47559888
4.25E-4 ; 2.468507 ; 2.4712532322844245 ; 4.755823246703056 ; 2.4673528377409446
4.357244E-4 ; 2.43928229504 ; 2.44049653 ; 4.698175825376427 ; 2.436645571654269
4.357249E-4 ; 2.4392809325066667 ; 2.4404951626719273 ; 4.698173137700597 ; 2.43664414
4.497652E-4 ; 2.4010201789866668 ; 2.40209977 ; 4.622701587809483 ; 2.39831048
4.581549E-4 ; 2.378157687173333 ; 2.3802226224677825 ; 4.577604 ; 2.3764685124128535
4.625E-4 ; 2.366317 ; 2.368892253832165 ; 4.557442553385204 ; 2.365156363782639
4.642604E-4 ; 2.362070164096 ; 2.3643018 ; 4.549274223399546 ; 2.360573291713267
